9.33070003986359E-02,.693334698677063
.529720109701157,.554908359050751
.245060163736343,.47120509147644
.721719282865524,.727079784870148
.409039050340652,.862788939476013
.721406215429306,.129703557491302
.621114021539688,.691725158691406
6.41141593456268E-02,.43802992105484
.411784344911575,.297765946388245
.936836522817612,.772328650951385
.676490694284439,.425839281082153
.711039370298386,.299451553821564
.370927649736404,.440111422538757
.900473922491074,.159394967556
.631356197595596,.363049411773682
.143989056348801,.216862261295319
.11991623044014,.439483571052551
.913343805074692,.537826335430145
.49493904709816,.925670003890991
.246019858121872,.391092121601105
.406259852647781,.303353095054626
.503034061193466,.174859082698822
.51553025841713,.918828010559082
.5517509162426,.868283712863922
.641530781984329,.447003197669983
.673695081472397,.10804203748703
.730483347177506,.680462884902954
.497363871335983,.189892113208771
.251363784074783,.343529582023621
.756039756536484,9.52365279197693E-02
.516214329004288,.731326580047607
.770602864027023,.342684900760651
.925456124544144,.77384045124054
.657343477010727,.86461638212204
.838201719522476,.424983549118042
.16077453494072,.908742153644562
.76756756901741,.67665650844574
.411444133520126,6.46679282188416E-02
.200986534357071,.197810745239258
.508748024702072,.415456449985504
.145520383119583,.298510956764221
.628742116689682,.814189994335175
.498172289133072,.218997621536255
.856954973936081,.385532867908478
.341199332475662,.743749499320984
.246200317144394,.452293908596039
.262424999475479,.840546131134033
.599389523267746,.386988985538483
.400551682710648,.824530339241028
.577344125509262,.888403499126434
.515473181009293,.347270727157593
.831608313322067,.283154881000519
.283587199449539,.210824179649353
.362261432409286,5.22550940513611E-02
.718107849359512,.806798362731934
.300730484724045,.682673132419586
.414378148317337,.780414223670959
.717602628469467,.443897521495819
.120182520151138,.419568490982056
.355437678098679,.689498817920685
.331059294939041,.768896174430847
.186580604314804,.583692109584808
.910613209009171,.268833065032959
.895974034070969,.152899515628815
.935827904939652,.619678235054016
.588970750570297,.862312686443329
.567378431558609,.270656538009644
.824146193265915,.117455303668976
.444943743944168,.733981108665466
.271110957860947,.390745580196381
.407519203424454,.523915863037109
.293323296308517,.573058760166168
.238729077577591,.120837998390198
.855901616811752,.150289618968964
.637139040231705,.860300493240357
.258436983823776,.904914963245392
.81156867146492,.44709460735321
.492805618047714,.742556130886078
.801403957605362,.394312381744385
.225981396436691,.343541491031647
.421909791231155,.187409138679504
.607848352193832,.139468944072723
.234542471170425,.673265981674194
.504013174772263,.214768421649933
.942262202501297,.47425229549408
5.36177098751068E-02,.4332643866539
.309845596551895,.727288246154785
.85215145945549,.78973833322525
.209198170900345,.147907280921936
5.92640817165375E-02,.186491286754608
.389666849374771,.219318628311157
.931577891111374,.834906303882599
.573352462053299,.706469798088074
.180500358343124,.282010972499847
7.54222452640533E-02,.795109081268311
.755036610364914,.762039911746979
.349422341585159,.455848050117493
.549601930379868,.772997272014618
.557590299844742,.233224058151245
.23683425784111,.37821923494339
